azurecloud;The Apache Software License, Version 2.0;javax.inject;javax.inject;javax.inject;1;http://code.google.com/p/atinject/
azurecloud;Unknown license;Jettison;org.codehaus.jettison;jettison;01. Jan;no url defined
azurecloud;Unknown license;powermock-mockito-release-full;de.hybris.external;powermock-mockito-release-full;01.04.2012;no url defined
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-aop;org.springframework;spring-aop;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-asm;org.springframework;spring-asm;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-beans;org.springframework;spring-beans;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-context;org.springframework;spring-context;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-core;org.springframework;spring-core;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-expression;org.springframework;spring-expression;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;ASF 2.0 License;spring-webmvc;org.springframework;spring-webmvc;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;Public Domain;AOP alliance;aopalliance;aopalliance;1.0;http://aopalliance.sourceforge.net
b2ccheckoutaddon/web-inf;The Apache Software License, Version 2.0;Commons Logging;commons-logging;commons-logging;01.01.2001;http://commons.apache.org/logging
b2ccheckoutaddon/web-inf;The Apache Software License, Version 2.0;spring-context-support;org.springframework;spring-context-support;3.1.4.RELEASE;http://www.springsource.org/spring-framework
b2ccheckoutaddon/web-inf;The Apache Software License, Version 2.0;spring-web;org.springframework;spring-web;3.1.4.RELEASE;http://www.springsource.org/spring-framework
backoffice/web-inf;Apache License, Version 2.0;JHLabs Image Processing Filters;com.jhlabs;filters;2.0.235;http://www.jhlabs.com/ip/index.html
backoffice/web-inf;Apache License, Version 2.0;The ZK EL Library;org.zkoss.common;zel;6.5.1.1;http://www.zkoss.org/common
backoffice/web-inf;Bouncy Castle License;Legion of the Bouncy Castle Java Cryptography APIs;bouncycastle;bcmail-jdk14;138;http://www.bouncycastle.org/java.html
backoffice/web-inf;Bouncy Castle License;Legion of the Bouncy Castle Java Cryptography APIs;bouncycastle;bcprov-jdk14;138;http://www.bouncycastle.org/java.html
backoffice/web-inf;CDDL 1.1(GPL2 w/ CPE);JAXB Reference Implementation;com.sun.xml.bind;jaxb-impl;2.2.;http://jaxb.java.net/
backoffice/web-inf;CDDL 1.1(GPL2 w/ CPE);Java Architecture for XML Binding;javax.xml.bind;jaxb-api;02.02.2003;http://jaxb.java.net/
backoffice/web-inf;COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDLVersion 1.0)(GNU General Public Library);Streaming API for XML;javax.xml.stream;stax-api;1.; - no url defined
backoffice/web-inf;Common Development and Distribution License (CDDLv1.0);JavaBeans Activation Framework (JAF);javax.activation;activation;01. Jan;http://java.sun.com/products/javabeans/jaf/index.jsp
backoffice/web-inf;GNU GENERAL PUBLIC LICENSE, Version 3;ZK Spring Core;org.zkoss.zk;zkspring-core;3.0;no url defined
backoffice/web-inf;GNU GENERAL PUBLIC LICENSE, Version 3;ZK Spring Security;org.zkoss.zk;zkspring-security;3.0;no url defined
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;The ZKoss Common Library;org.zkoss.common;zcommon;6.5.1.1;http://www.zkoss.org/common
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;The ZKoss Web Library;org.zkoss.common;zweb;6.5.1.1;http://www.zkoss.org/web
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK Bind;org.zkoss.zk;zkbind;6.5.1.1;http://www.zkoss.org/zkbind
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK Kernel;org.zkoss.zk;zk;6.5.1.1;http://www.zkoss.org/zk
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK Plus Utilities;org.zkoss.zk;zkplus;6.5.1.1;http://www.zkoss.org/zkplus
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK Silvertail Theme;org.zkoss.theme;silvertail;6.5.1.1;http://www.zkoss.org/themes/silvertail
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK XHTML Components;org.zkoss.zk;zhtml;6.5.1.1;http://www.zkoss.org/zhtml
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE, Version 3;ZK XUL Components;org.zkoss.zk;zul;6.5.1.1;http://www.zkoss.org/zul
backoffice/web-inf;GNU LESSER GENERAL PUBLIC LICENSE;BeanShell;org.beanshell;bsh;2.0b4;no url defined
backoffice/web-inf;GNU Lesser General Public Licence;JCommon;org.jfree;jcommon;1.0.17;http://www.jfree.org/jcommon/
backoffice/web-inf;GNU Lesser General Public Licence;JFreeChart;org.jfree;jfreechart;1.0.14;http://www.jfree.org/jfreechart/
backoffice/web-inf;GNU Lesser General Public Licence;jcommon;jfree;jcommon;1.0.15;http://www.jfree.org/jcommon/
backoffice/web-inf;GNU Lesser General Public Licence;jfreechart;jfree;jfreechart;1.0.12;http://www.jfree.org/jfreechart/
backoffice/web-inf;GNU Lesser General Public License (LGPL; Version 2.1) Data Mapper for Jackson;org.codehaus.jackson;jackson-mapper-lgpl;01.07.2004;http://jackson.codehaus.org
backoffice/web-inf;GNU Lesser General Public License (LGPL; Version 2.1) Jackson;org.codehaus.jackson;jackson-core-lgpl;01.07.2004;http://jackson.codehaus.org
backoffice/web-inf;GNU Lesser General Public License;JasperReports;net.sf.jasperreports;jasperreports;04.05.2001;http://jasperreports.sourceforge.net
backoffice/web-inf;Mozilla Public License;iText, a Free Java-PDF library;com.lowagie;itext;02.01.2005;http://www.lowagie.com/iText/
backoffice/web-inf;The Apache Software License, Version 1.1;ZK Commons EL;org.zkoss.zkforge.el;zcommons-el;01.01.2000;http://www.zkoss.org
backoffice/web-inf;The Apache Software License, Version 2.0;Apache POI;org.apache.poi;poi-ooxml-schemas;03. Jul;http://poi.apache.org/
backoffice/web-inf;The Apache Software License, Version 2.0;Apache POI;org.apache.poi;poi-ooxml;03. Jul;http://poi.apache.org/
backoffice/web-inf;The Apache Software License, Version 2.0;Apache POI;org.apache.poi;poi;03. Jul;http://poi.apache.org/
backoffice/web-inf;The Apache Software License, Version 2.0;Commons Digester;commons-digester;commons-digester;02. Jan;http://commons.apache.org/digester/
backoffice/web-inf;The Apache Software License, Version 2.0;Commons FileUpload;commons-fileupload;commons-fileupload;01.02.2002;http://commons.apache.org/fileupload/
backoffice/web-inf;The Apache Software License, Version 2.0;Commons Lang;org.apache.commons;commons-lang3;03. Jan;http://commons.apache.org/lang/
backoffice/web-inf;The Apache Software License, Version 2.0;StAX API;stax;stax-api;1.0.1;http://stax.codehaus.org/
backoffice/web-inf;The Apache Software License, Version 2.0;Streaming API for XML (STAX API 1.0);org.apache.geronimo.specs;geronimo-stax-api_1.0_spec;1.0;http://geronimo.apache.org/specs/geronimo-stax-api_1.0_spec
backoffice/web-inf;The Apache Software License, Version 2.0;XML Commons External Components XML APIs;xml-apis;xml-apis;01.03.2004;http://xml.apache.org/commons/components/external/
backoffice/web-inf;The Apache Software License, Version 2.0;XmlBeans;org.apache.xmlbeans;xmlbeans;02.03.2000;http://xmlbeans.apache.org
backoffice/web-inf;The W3C Software License;Simple API for CSS;org.w3c.css;sac;01. Mrz;http://www.w3.org/Style/CSS/SAC/
backoffice/web-inf;Unknown license;Castor;org.codehaus.castor;castor;01. Feb;http://castor.org
backoffice/web-inf;Unknown license;The Google Maps Component for ZK;org.zkoss.zkforge;gmapsz;3.0.0;http://www.zkoss.org
backoffice/web-inf;Unknown license;ZK Enterprise Utilities;org.zkoss.zk;zkmax;6.5.1.1;http://www.zkoss.org/zkmax
backoffice/web-inf;Unknown license;ZK Professional Utilities;org.zkoss.zk;zkex;6.5.1.1;http://www.zkoss.org/zkex
backoffice/web-inf;Unknown license;dom4j;dom4j;dom4j;01.06.2001;http://dom4j.org
basecommerce;MIT license;groboutils-core;net.sourceforge.groboutils;groboutils-core;5;http://groboutils.sourceforge.net/license.html
basecommerce;The Apache Software License, Version 2.0;XML Commons External Components XML APIs;xml-apis;xml-apis;1.0.b2;http://xml.apache.org/commons/#external
basecommerce;Unknown license;Dumbster: Fake SMTP Server;dumbster;dumbster;01. Jun;no url defined
basecommerce;Unknown license;JavaBeans Activation Framework (JAF);javax.activation;activation;1.0.2;http://java.sun.com/products/javabeans/jaf/index.jsp
basecommerce;Unknown license;JavaMail API;javax.mail;mail;01.03.2002;http://java.sun.com/products/javamail/index.jsp
basecommerce;Unknown license;dom4j;dom4j;dom4j;01.06.2001;http://dom4j.org
basecommerce;Unknown license;geodesy;de.hybris.external;geodesy;1.0;no url defined
bmecat/web-inf;Unknown license;jstl;javax.servlet;jstl;01.01.2000;no url defined
bmecat/web-inf;Unknown license;standard;taglibs;standard;01.01.2002;no url defined
captchaaddon/web-inf;ASF 2.0 License;spring-aop;org.springframework;spring-aop;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-asm;org.springframework;spring-asm;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-beans;org.springframework;spring-beans;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-context;org.springframework;spring-context;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-core;org.springframework;spring-core;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-expression;org.springframework;spring-expression;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;ASF 2.0 License;spring-webmvc;org.springframework;spring-webmvc;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;Public Domain;AOP alliance;aopalliance;aopalliance;1.0;http://aopalliance.sourceforge.net
captchaaddon/web-inf;The Apache Software License, Version 2.0;Commons Logging;commons-logging;commons-logging;01.01.2001;http://commons.apache.org/logging
captchaaddon/web-inf;The Apache Software License, Version 2.0;spring-context-support;org.springframework;spring-context-support;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon/web-inf;The Apache Software License, Version 2.0;spring-web;org.springframework;spring-web;3.1.4.RELEASE;http://www.springsource.org/spring-framework
captchaaddon;Apache License, Version 2.0;ReCaptcha Java Library;net.tanesha.recaptcha4j;recaptcha4j;0.0.7;http://tanesha.net/projects/recaptcha4j/
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-aop;org.springframework;spring-aop;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-asm;org.springframework;spring-asm;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-beans;org.springframework;spring-beans;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-context;org.springframework;spring-context;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-core;org.springframework;spring-core;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-expression;org.springframework;spring-expression;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;ASF 2.0 License;spring-webmvc;org.springframework;spring-webmvc;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;Public Domain;AOP alliance;aopalliance;aopalliance;1.0;http://aopalliance.sourceforge.net
chinacheckoutaddon/web-inf;The Apache Software License, Version 2.0;Commons Logging;commons-logging;commons-logging;01.01.2001;http://commons.apache.org/logging
chinacheckoutaddon/web-inf;The Apache Software License, Version 2.0;spring-context-support;org.springframework;spring-context-support;3.1.4.RELEASE;http://www.springsource.org/spring-framework
chinacheckoutaddon/web-inf;The Apache Software License, Version 2.0;spring-web;org.springframework;spring-web;3.1.4.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;Spring WS Core;org.springframework.ws;spring-ws-core;2.1.0.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;Spring XML;org.springframework.ws;spring-xml;2.1.0.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-aop;org.springframework;spring-aop;3.0.6.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-asm;org.springframework;spring-asm;3.0.6.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-beans;org.springframework;spring-beans;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-context;org.springframework;spring-context;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-core;org.springframework;spring-core;3.0.6.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-expression;org.springframework;spring-expression;3.0.6.RELEASE;http://www.springsource.org/spring-framework
ciscommons;ASF 2.0 License;spring-webmvc;org.springframework;spring-webmvc;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;Apache 2;Joda time;joda-time;joda-time;01.06.2002;http://joda-time.sourceforge.net
ciscommons;Apache 2;OpenSAML-J;org.opensaml;opensaml;2.5.;http://opensaml.org/
ciscommons;Apache 2;OpenWS;org.opensaml;openws;1.4.;http://opensaml.org/
ciscommons;Apache 2;XMLTooling-J;org.opensaml;xmltooling;1.3.;http://opensaml.org/
ciscommons;Apache License v2;Not Yet Commons SSL;ca.juliusdavies;not-yet-commons-ssl;0.3.9;http://juliusdavies.ca/commons-ssl
ciscommons;Apache License;HttpClient;commons-httpclient;commons-httpclient;03. Jan;http://jakarta.apache.org/httpcomponents/httpclient-3.x/
ciscommons;Apache Software Licenses;Log4j Implemented Over SLF4J;org.slf4j;log4j-over-slf4j;01.06.2001;http://www.slf4j.org
ciscommons;BSD(Creative Commons 3.0 BY-SA);ESAPI 2.0;org.owasp.esapi;esapi;2.0GA;http://www.esapi.org/
ciscommons;Bouncy Castle Licence;Bouncy Castle Provider;org.bouncycastle;bcprov-jdk15;Jan 45;http://www.bouncycastle.org/java.html
ciscommons;COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDLVersion 1.0)(GNU General Public Library);Streaming API for XML;javax.xml.stream;stax-api;1.; - no url defined
ciscommons;CPL;WSDL4J;wsdl4j;wsdl4j;01.06.2001;http://sf.net/projects/wsdl4j
ciscommons;Creative Commons Attribution License 2.5;Java Concurrency in Practice book annotations;net.jcip;jcip-annotations;1.0;http://jcip.net/
ciscommons;Dual license consisting of the CDDL v1.1 and GPL v2;MIME streaming extension;org.jvnet;mimepull;01. Jun;no url defined
ciscommons;MIT License;JCL 1.1.1 implemented over SLF4J;org.slf4j;jcl-over-slf4j;01.06.2001;http://www.slf4j.org
ciscommons;MIT License;JUL to SLF4J bridge;org.slf4j;jul-to-slf4j;01.06.2001;http://www.slf4j.org
ciscommons;MIT license;SLF4J API Module;org.slf4j;slf4j-api;01.06.2001;http://slf4j.org/license.html
ciscommons;Public Domain;AOP alliance;aopalliance;aopalliance;1.0;http://aopalliance.sourceforge.net
ciscommons;The Apache Software License, Version 2.0(The SAX License)(The W3C License);XML Commons External Components XML APIs;xml-apis;xml-apis;01.04.2001;http://xml.apache.org/commons/components/external/
ciscommons;The Apache Software License, Version 2.0;Apache Velocity;velocity;velocity;01. Mai;http://velocity.apache.org/engine/releases/velocity-1.5/
ciscommons;The Apache Software License, Version 2.0;Apache XML Security for Java;org.apache.santuario;xmlsec;01.05.2001;http://santuario.apache.org/
ciscommons;The Apache Software License, Version 2.0;Codec;commons-codec;commons-codec;01. Mrz;http://jakarta.apache.org/commons/codec/
ciscommons;The Apache Software License, Version 2.0;Commons Logging;commons-logging;commons-logging;01.01.2001;http://commons.apache.org/logging
ciscommons;The Apache Software License, Version 2.0;Lang;commons-lang;commons-lang;02. Jan;http://jakarta.apache.org/commons/${pom.artifactId.substring(8)}/
ciscommons;The Apache Software License, Version 2.0;Spring WS Security;org.springframework.ws;spring-ws-security;2.1.0.RELEASE;http://static.springframework.org/spring-ws/site/index.html/spring-ws-security
ciscommons;The Apache Software License, Version 2.0;WSS4J;org.apache.ws.security;wss4j;01.06.2005;http://ws.apache.org/wss4j/
ciscommons;The Apache Software License, Version 2.0;XML Commons Resolver Component;xml-resolver;xml-resolver;01. Feb;http://xml.apache.org/commons/components/resolver/
ciscommons;The Apache Software License, Version 2.0;Xalan Java Serializer;xalan;serializer;02.07.2001;http://xml.apache.org/xalan-j/
ciscommons;The Apache Software License, Version 2.0;Xalan Java;xalan;xalan;02.07.2001;http://xml.apache.org/xalan-j/
ciscommons;The Apache Software License, Version 2.0;Xerces2-j;xerces;xercesImpl;02.10.2000;https://xerces.apache.org/xerces2-j/
ciscommons;The Apache Software License, Version 2.0;spring-context-support;org.springframework;spring-context-support;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;The Apache Software License, Version 2.0;spring-oxm;org.springframework;spring-oxm;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;The Apache Software License, Version 2.0;spring-security-core;org.springframework.security;spring-security-core;3.1.0.RELEASE;http://www.springsource.org/spring-framework
ciscommons;The Apache Software License, Version 2.0;spring-security-crypto;org.springframework.security;spring-security-crypto;3.1.0.RELEASE;http://www.springsource.org/spring-framework
ciscommons;The Apache Software License, Version 2.0;spring-tx;org.springframework;spring-tx;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;The Apache Software License, Version 2.0;spring-web;org.springframework;spring-web;3.1.1.RELEASE;http://www.springsource.org/spring-framework
ciscommons;Unknown license;commons-collections;commons-collections;commons-collections;03. Jan;no url defined
ciscommons;Unknown license;wsit-rt;com.sun.xml.wsit;wsit-rt;01. Jan;no url defined
ciscommons;Unknown license;xws-security;com.sun.xml.wsit;xws-security;01.03.2001;no url defined
cockpit;Artistic License;Display tag library;displaytag;displaytag;01. Feb;http://displaytag.sourceforge.net/displaytag
cockpit;Bouncy Castle Licence;Bouncy Castle CMS and S/MIME API;org.bouncycastle;bcmail-jdk14;Jan 38;http://www.bouncycastle.org/java.html
cockpit;Bouncy Castle Licence;Bouncy Castle OpenPGP API;org.bouncycastle;bctsp-jdk14;Jan 38;http://www.bouncycastle.org/java.html
cockpit;Bouncy Castle Licence;Bouncy Castle Provider;org.bouncycastle;bcprov-jdk14;Jan 38;http://www.bouncycastle.org/java.html
cockpit;Bouncy Castle License;Legion of the Bouncy Castle Java Cryptography APIs;bouncycastle;bcmail-jdk14;138;http://www.bouncycastle.org/java.html
cockpit;Bouncy Castle License;Legion of the Bouncy Castle Java Cryptography APIs;bouncycastle;bcprov-jdk14;138;http://www.bouncycastle.org/java.html
cockpit;GNU Lesser General Public Licence;jcommon;jfree;jcommon;1.0.16;http://www.jfree.org/jcommon/
cockpit;GNU Lesser General Public Licence;jfreechart;jfree;jfreechart;1.0.13;http://www.jfree.org/jfreechart/
cockpit;GNU Lesser General Public License (LGPL;Version 2.1) JGraph;jgraph;jgraph;5.8.3.1;http://www.jgraph.com/
cockpit;GNU Lesser General Public License;JasperReports;net.sf.jasperreports;jasperreports;4.0.2;http://jasperreports.sourceforge.net
cockpit;MIT license;SLF4J API Module;org.slf4j;slf4j-api;01.04.2002;http://slf4j.org/license.html
cockpit;MIT license;SLF4J LOG4J-12 Binding;org.slf4j;slf4j-log4j12;01.04.2002;http://slf4j.org/license.html
cockpit;Mozilla Public License;iText, a Free Java-PDF library;com.lowagie;itext;02.01.2007;http://www.lowagie.com/iText/
cockpit;The Apache Software License, Version 1.1;ZK Commons EL;org.zkoss.zkforge.el;zcommons-el;1.0.2;http://www.zkoss.org
cockpit;The Apache Software License, Version 2.0;Digester;commons-digester;commons-digester;01. Jul;http://jakarta.apache.org/commons/digester/
cockpit;The Apache Software License, Version 2.0;Lang;commons-lang;commons-lang;02. Mrz;http://jakarta.apache.org/commons/lang/
cockpit;Unknown license;JCL Implemented Over SLF4J;org.slf4j;jcl104-over-slf4j;01.04.2002;http://www.slf4j.org
cockpit;Unknown license;Log4j;log4j;log4j;01.02.2013;http://logging.apache.org/log4j/docs/
cockpit;Unknown license;Logging;commons-logging;commons-logging;1.0.2;no url defined
cockpit;Unknown license;TGGraphLayout-jre11;de.hybris.external;TGGraphLayout-jre11;Jan 22;no url defined
cockpit;Unknown license;canvas;de.hybris.external.hy_patched;canvas;1.0;no url defined
cockpit;Unknown license;commons-beanutils;commons-beanutils;commons-beanutils;01.07.2000;no url defined
cockpit;Unknown license;commons-collections;commons-collections;commons-collections;03. Jan;no url defined
cockpit;Unknown license;fckez;de.hybris.external.hy_patched;fckez;2.6.1_2;no url defined
cockpit;Unknown license;jai-codec;de.hybris.external;jai-codec;01.01.2003;no url defined
cockpit;Unknown license;jai_core;de.hybris.external;jai_core;01.01.2003;no url defined
cockpit;Unknown license;jasperreports-fonts;de.hybris.external;jasperreports-fonts;4.0.2;no url defined
cockpit;Unknown license;jdtcore;eclipse;jdtcore;03.01.2000;no url defined
cockpit;Unknown license;jgrapht-jdk1.6;de.hybris.external;jgrapht-jdk1.6;0.8.2;no url defined
cockpit;Unknown license;jgraphx;de.hybris.external;jgraphx;1.10.2.1;no url defined
cockpit;Unknown license;xml-apis;xml-apis;xml-apis;01.03.2002;http://xml.apache.org/commons/#external
cockpit;Unknown license;zcommon;de.hybris.external;zcommon;03.06.2004;no url defined
cockpit;Unknown license;zhtml;de.hybris.external;zhtml;03.06.2004;no url defined
cockpit;Unknown license;zk;de.hybris.external;zk;03.06.2004;no url defined
cockpit;Unknown license;zkex;de.hybris.external;zkex;03.06.2004;no url defined
cockpit;Unknown license;zkmax;de.hybris.external;zkmax;03.06.2004;no url defined
cockpit;Unknown license;zkplus;de.hybris.external;zkplus;03.06.2004;no url defined
cockpit;Unknown license;zkspring;de.hybris.external;zkspring;01.01.2000;no url defined
cockpit;Unknown license;zml;de.hybris.external;zml;03.06.2004;no url defined
cockpit;Unknown license;zul;de.hybris.external;zul;03.06.2004;no url defined
cockpit;Unknown license;zweb;de.hybris.external;zweb;03.06.2004;no url defined
commercefacades;BSD style;XStream Core;com.thoughtworks.xstream;xstream;01.04.2002;http://codehaus.org/xstream-parent/xstream/
commercefacades;Indiana University Extreme! Lab Software License, vesion 1.1.1(Public Domain);MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3;xpp3_min;1.1.4c;http://www.extreme.indiana.edu/xgws/xsoap/xpp/mxp1/
commercefacades;Public Domain;XML Pull Parsing API;xmlpull;xmlpull;1.1.3.1;http://www.xmlpull.org
commons;ASF 2.0 License;avalon-framework;de.hybris.external;avalon-framework;04.02.2000;http://wiki.apache.org/excalibur/AvalonFramework
commons;ASF 2.0 License;batik-all;de.hybris.external;batik-all;01. Jul;http://xmlgraphics.apache.org/batik/license.html
commons;ASF 2.0 License;xalan;xalan;xalan;02.06.2000;http://xml.apache.org/xalan-j/
commons;Mozilla Public License version 1.1;Batik patched Rhino;org.apache.xmlgraphics;batik-js;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Apache FOP;org.apache.xmlgraphics;fop;1.0;http://xmlgraphics.apache.org/fop/
commons;The Apache Software License, Version 2.0;Apache XML Graphics Commons;org.apache.xmlgraphics;xmlgraphics-commons;01. Apr;http://xmlgraphics.apache.org/commons/
commons;The Apache Software License, Version 2.0;Avalon Framework API;org.apache.avalon.framework;avalon-framework-api;04.03.2001;http://www.apache.org/excalibur/avalon-framework/avalon-framework-api/
commons;The Apache Software License, Version 2.0;Avalon Framework Implementation;org.apache.avalon.framework;avalon-framework-impl;04.03.2001;http://www.apache.org/excalibur/avalon-framework/avalon-framework-impl/
commons;The Apache Software License, Version 2.0;Batik AWT utilities;org.apache.xmlgraphics;batik-awt-util;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik CSS engine;org.apache.xmlgraphics;batik-css;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik DOM implementation;org.apache.xmlgraphics;batik-dom;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik GVT (Graphics Vector Tree);org.apache.xmlgraphics;batik-gvt;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik Java2D SVG generator;org.apache.xmlgraphics;batik-svggen;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik SVG DOM implementation;org.apache.xmlgraphics;batik-svg-dom;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik SVG microsyntax parser library;org.apache.xmlgraphics;batik-parser;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik SVG transcoder classes;org.apache.xmlgraphics;batik-transcoder;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik XML utility library;org.apache.xmlgraphics;batik-xml;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik animation engine;org.apache.xmlgraphics;batik-anim;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik bridge classes;org.apache.xmlgraphics;batik-bridge;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik extension classes;org.apache.xmlgraphics;batik-extension;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik external code;org.apache.xmlgraphics;batik-ext;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik scripting language classes;org.apache.xmlgraphics;batik-script;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;Batik utility library;org.apache.xmlgraphics;batik-util;01. Jul;http://xmlgraphics.apache.org/batik/
commons;The Apache Software License, Version 2.0;IO;commons-io;commons-io;01.03.2001;http://jakarta.apache.org/commons/io/
commons;The Apache Software License, Version 2.0;Logging;commons-logging;commons-logging;1.0.4;http://jakarta.apache.org/commons/logging/
commons;The Apache Software License, Version 2.0;XML Commons External Components XML APIs Extensions;xml-apis;xml-apis-ext;01.03.2004;http://xml.apache.org/commons/components/external/
commons;The Apache Software License, Version 2.0;XML Commons External Components XML APIs;xml-apis;xml-apis;01.03.2004;http://xml.apache.org/commons/components/external/
commons;Unknown license;jai-codec;de.hybris.external;jai-codec;01.01.2003;no url defined
commons;Unknown license;jai_core;de.hybris.external;jai_core;01.01.2003;no url defined
core;ASF 2.0 License;ConcurrentLinkedHashMap;com.googlecode.concurrentlinkedhashmap;concurrentlinkedhashmap-lru;01. Feb;http://code.google.com/p/concurrentlinkedhashmap
core;ASF 2.0 License;Groovy;org.codehaus.groovy;groovy-all;02.01.2001;http://groovy.codehaus.org/License+Information
core;ASF 2.0 License;Rome HTTP Fetcher;net.java.dev.rome;rome-fetcher;1.0.0;https://rometools.jira.com/wiki/display/ROME/Home
core;ASF 2.0 License;Spring WS Core;org.springframework.ws;spring-ws-core;2.0.3.RELEASE;http://www.springsource.org/spring-framework
core;ASF 2.0 License;Spring XML;org.springframework.ws;spring-xml;2.0.3.RELEASE;http://www.springsource.org/spring-framework
